0,room_type,neighborhood,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
poco visitado,Entire home/apt,Ciutat Vella,5.0,7,3.0,350.0,41.388313,2.178664
moderado,Entire home/apt,Eixample,4.5,16,6.0,337.0,41.399248,2.180312
poco visitado,Entire home/apt,Sant Martí,5.0,6,3.0,343.0,41.406857,2.214899
poco visitado,Entire home/apt,Sant Martí,4.5,10,4.0,354.0,41.387353,2.19853
poco visitado,Entire home/apt,Sant Martí,4.0,8,3.0,331.0,41.38834,2.199906
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,2.0,337.0,41.383213,2.183984
poco visitado,Entire home/apt,Sant Martí,4.5,6,2.0,380.0,41.406539,2.215488
poco visitado,Entire home/apt,Sant Martí,4.5,8,3.0,416.0,41.404157,2.212742
poco visitado,Entire home/apt,Sant Martí,4.0,10,4.0,495.0,41.408081,2.214254
poco visitado,Entire home/apt,Sant Martí,5.0,6,2.0,380.0,41.406688,2.212886
poco visitado,Entire home/apt,Sant Martí,4.0,8,4.0,318.0,41.408065,2.216868
poco visitado,Entire home/apt,Sant Martí,5.0,7,2.0,420.0,41.399894,2.207187
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,384.0,41.407087,2.215802
poco visitado,Entire home/apt,Eixample,4.5,13,5.0,359.0,41.385561,2.162291
poco visitado,Entire home/apt,Ciutat Vella,4.5,10,4.0,495.0,41.387467,2.175227
poco visitado,Entire home/apt,Sant Martí,4.5,4,2.0,361.0,41.405442,2.218501
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,361.0,41.395228,2.170152
poco visitado,Entire home/apt,Ciutat Vella,4.5,16,5.0,493.0,41.381658,2.180895
poco visitado,Entire home/apt,Horta-Guinardó,4.5,7,4.0,420.0,41.426891,2.166482
poco visitado,Entire home/apt,Eixample,4.5,16,6.0,409.0,41.39152,2.175799
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,424.0,41.39829,2.162356
poco visitado,Entire home/apt,Sant Martí,4.5,8,3.0,413.0,41.405893,2.213285
moderado,Entire home/apt,Eixample,4.5,16,6.0,361.0,41.39172,2.176501
poco visitado,Entire home/apt,Eixample,4.5,7,3.0,451.0,41.388374,2.166789
poco visitado,Entire home/apt,Eixample,4.5,9,3.0,457.0,41.400082,2.172653
moderado,Entire home/apt,Sant Martí,4.5,6,3.0,397.0,41.406083,2.216102
poco visitado,Entire home/apt,Horta-Guinardó,4.5,16,6.0,481.0,41.414798,2.176912
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,2.0,372.0,41.389803,2.177716
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,479.0,41.392896,2.170078
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,508.0,41.390934,2.177356
poco visitado,Entire home/apt,Ciutat Vella,5.0,6,3.0,481.0,41.383923,2.180889
poco visitado,Entire home/apt,Sant Martí,4.0,10,3.0,361.0,41.40527,2.210514
moderado,Entire home/apt,Eixample,5.0,6,2.0,331.0,41.391129,2.170722
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,3.0,403.0,41.38737800000001,2.196457
poco visitado,Entire home/apt,Ciutat Vella,3.5,9,3.0,409.0,41.385647,2.179719
muy visitado,Entire home/apt,Eixample,5.0,10,4.0,480.0,41.392882,2.16687
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,451.0,41.386285,2.168426
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,324.0,41.387861,2.169055
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,3.0,411.0,41.388277,2.174631
muy visitado,Entire home/apt,Eixample,4.5,7,3.0,337.0,41.391287,2.164925
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,469.0,41.390137,2.176299
poco visitado,Entire home/apt,Eixample,4.5,8,5.0,361.0,41.398763,2.17125
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,381.0,41.4007,2.181244
moderado,Entire home/apt,Sant Martí,4.5,10,4.0,418.0,41.390508,2.197351
poco visitado,Entire home/apt,Eixample,5.0,12,5.0,503.0,41.393859,2.170363
moderado,Entire home/apt,Ciutat Vella,4.5,6,4.0,493.0,41.377996,2.177807
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,2.0,464.0,41.383094,2.17763
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,7,3.0,331.0,41.37507700000001,2.142634
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,445.0,41.387876,2.17162
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,331.0,41.396269,2.163591
poco visitado,Entire home/apt,Horta-Guinardó,4.5,6,3.0,481.0,41.429536,2.134888
poco visitado,Entire home/apt,Ciutat Vella,5.0,5,3.0,312.0,41.38261,2.170537
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,499.0,41.387207,2.1505080000000003
poco visitado,Entire home/apt,Sant Martí,4.5,6,2.0,327.0,41.403901,2.21421
poco visitado,Entire home/apt,Sant Martí,4.0,10,4.0,354.0,41.387953,2.1983650000000003
moderado,Entire home/apt,Ciutat Vella,4.5,10,4.0,483.0,41.380058,2.172903
poco visitado,Entire home/apt,Eixample,4.5,8,3.0,384.0,41.386635,2.151657
poco visitado,Entire home/apt,Ciutat Vella,1.0,8,3.0,420.0,41.379452,2.17838
poco visitado,Entire home/apt,Sant Martí,5.0,8,4.0,384.0,41.389786,2.190951
poco visitado,Entire home/apt,Eixample,4.5,15,5.0,397.0,41.395836,2.176471
poco visitado,Entire home/apt,Eixample,4.0,10,4.0,361.0,41.387773,2.16776
poco visitado,Entire home/apt,Eixample,4.5,11,6.0,403.0,41.39923,2.1716740000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,3.0,384.0,41.377957,2.179218
poco visitado,Entire home/apt,Eixample,5.0,15,9.0,481.0,41.396098,2.167564
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,337.0,41.381198,2.1612310000000003
poco visitado,Entire home/apt,Eixample,4.5,8,3.0,359.0,41.39606,2.169233
poco visitado,Entire home/apt,Eixample,4.0,12,5.0,433.0,41.39315,2.171748
moderado,Entire home/apt,Eixample,5.0,7,3.0,361.0,41.389713,2.16594
poco visitado,Entire home/apt,Eixample,5.0,9,5.0,499.0,41.388245,2.160308
poco visitado,Entire home/apt,Horta-Guinardó,4.5,10,5.0,361.0,41.434625,2.155671
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,2.0,475.0,41.381478,2.173087
poco visitado,Entire home/apt,Sant Martí,4.5,7,3.0,433.0,41.398391,2.20699
poco visitado,Entire home/apt,Eixample,4.5,8,3.0,426.0,41.386562,2.1641220000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,10,4.0,420.0,41.375204,2.176285
poco visitado,Entire home/apt,Gràcia,5.0,6,3.0,343.0,41.39829500000001,2.158076
poco visitado,Entire home/apt,Eixample,5.0,8,3.0,327.0,41.386517,2.165853
moderado,Entire home/apt,Eixample,5.0,6,2.0,361.0,41.390136,2.168445
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,361.0,41.38767,2.171091
poco visitado,Entire home/apt,Eixample,4.5,13,5.0,481.0,41.39255900000001,2.1730970000000003
poco visitado,Entire home/apt,Ciutat Vella,5.0,6,3.0,481.0,41.388629,2.177491
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,361.0,41.378227,2.158491
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,8,4.0,469.0,41.40725,2.14678
moderado,Entire home/apt,Ciutat Vella,5.0,6,2.0,359.0,41.385203,2.165653
moderado,Entire home/apt,Eixample,4.5,9,4.0,477.0,41.38740900000001,2.163741
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,505.0,41.39018400000001,2.174383
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,348.0,41.397402,2.174794
poco visitado,Entire home/apt,Eixample,4.5,14,7.0,361.0,41.39393,2.172181
moderado,Entire home/apt,Eixample,4.5,12,4.0,354.0,41.39616,2.170261
poco visitado,Entire home/apt,Eixample,5.0,10,4.0,373.0,41.400997,2.1817900000000003
muy visitado,Entire home/apt,Eixample,5.0,16,6.0,398.0,41.390411,2.166182
poco visitado,Entire home/apt,Ciutat Vella,5.0,6,2.0,331.0,41.384059,2.165021
poco visitado,Entire home/apt,Eixample,4.5,12,4.0,420.0,41.385965,2.1664950000000003
poco visitado,Entire home/apt,Eixample,4.5,8,4.0,451.0,41.388369,2.1715020000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,10,3.0,402.0,41.37311,2.164401
poco visitado,Entire home/apt,Eixample,5.0,12,4.0,420.0,41.376173,2.166243
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,406.0,41.402191,2.183412
poco visitado,Entire home/apt,Ciutat Vella,4.5,9,3.0,409.0,41.386055,2.1815290000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,3.0,481.0,41.379188,2.176483
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,60.0,41.37584,2.161934
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,55.0,41.377221,2.167397
muy visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,4,1.0,60.0,41.407952,2.145883
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,42.0,41.383584,2.1835150000000003
muy visitado,Entire home/apt,Gràcia,4.5,2,1.0,59.0,41.402209,2.153529
poco visitado,Entire home/apt,Nou Barris,4.5,2,0.0,57.0,41.432285,2.174752
moderado,Entire home/apt,Sarrià-Sant Gervasi,4.5,2,1.0,60.0,41.403456,2.138992
moderado,Entire home/apt,Eixample,4.0,2,0.0,60.0,41.392015,2.1484970000000003
moderado,Entire home/apt,Les Corts,4.0,2,1.0,48.0,41.385502,2.139208
poco visitado,Entire home/apt,Les Corts,5.0,5,1.0,3606.0,41.382598,2.134478
moderado,Entire home/apt,Sant Martí,4.5,12,4.0,3606.0,41.39095800000001,2.199587
poco visitado,Entire home/apt,Sant Martí,5.0,8,4.0,1918.0,41.385728,2.200731
poco visitado,Entire home/apt,Horta-Guinardó,5.0,16,8.0,1605.0,41.427046,2.164543
poco visitado,Entire home/apt,Ciutat Vella,5.0,10,4.0,1443.0,41.379004,2.183269
poco visitado,Entire home/apt,Ciutat Vella,4.5,16,6.0,1343.0,41.384707,2.16538
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,1082.0,41.383773,2.199398
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,1082.0,41.390049,2.176432
poco visitado,Entire home/apt,Ciutat Vella,5.0,11,5.0,1044.0,41.383872,2.173666
poco visitado,Entire home/apt,Eixample,5.0,16,10.0,865.0,41.398835,2.178682
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,721.0,41.40446,2.215536
poco visitado,Entire home/apt,Sant Martí,5.0,16,6.0,901.0,41.392893,2.191799
poco visitado,Entire home/apt,Eixample,5.0,9,4.0,842.0,41.392436,2.166837
poco visitado,Entire home/apt,Eixample,4.5,10,5.0,1022.0,41.392191,2.164839
poco visitado,Entire home/apt,Sant Martí,4.5,8,3.0,843.0,41.404416,2.21591
poco visitado,Entire home/apt,Eixample,3.5,15,7.0,842.0,41.384081,2.161267
muy visitado,Entire home/apt,Eixample,5.0,10,4.0,842.0,41.399309,2.170635
poco visitado,Entire home/apt,Eixample,5.0,16,9.0,961.0,41.396028,2.169261
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,541.0,41.393825,2.166782
poco visitado,Entire home/apt,Eixample,5.0,8,4.0,720.0,41.39529,2.155196
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,541.0,41.386755,2.153434
poco visitado,Entire home/apt,Eixample,4.5,11,4.0,539.0,41.387375,2.167625
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,541.0,41.388169,2.152871
poco visitado,Entire home/apt,Sant Martí,5.0,10,4.0,597.0,41.409875,2.217386
moderado,Entire home/apt,Eixample,4.5,10,4.0,541.0,41.386961,2.15289
poco visitado,Entire home/apt,Sant Martí,4.5,10,4.0,660.0,41.407802,2.212257
poco visitado,Entire home/apt,Ciutat Vella,4.5,16,10.0,602.0,41.383648,2.17173
poco visitado,Entire home/apt,Eixample,4.5,9,4.0,541.0,41.386989,2.152716
poco visitado,Entire home/apt,Eixample,4.5,10,5.0,613.0,41.386032,2.163972
poco visitado,Entire home/apt,Eixample,5.0,8,4.0,697.0,41.395426,2.155273
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,541.0,41.390089,2.173587
poco visitado,Entire home/apt,Horta-Guinardó,5.0,7,4.0,541.0,41.416801,2.174986
poco visitado,Entire home/apt,Sant Martí,5.0,4,2.0,661.0,41.394859,2.191663
poco visitado,Entire home/apt,Eixample,5.0,12,5.0,602.0,41.39296,2.173479
poco visitado,Entire home/apt,Sant Martí,4.5,6,3.0,602.0,41.40860900000001,2.214783
poco visitado,Entire home/apt,Sant Martí,5.0,10,5.0,583.0,41.406276,2.216467
poco visitado,Entire home/apt,Gràcia,4.5,8,4.0,602.0,41.407638,2.153729
moderado,Entire home/apt,Ciutat Vella,5.0,10,4.0,541.0,41.380068,2.172111
poco visitado,Entire home/apt,Sant Martí,5.0,10,5.0,721.0,41.39818,2.1928240000000003
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,706.0,41.394596,2.162244
poco visitado,Entire home/apt,Eixample,4.5,8,4.0,565.0,41.392602,2.154843
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,599.0,41.391995,2.164061
poco visitado,Entire home/apt,Ciutat Vella,4.0,10,4.0,384.0,41.38073,2.17238
poco visitado,Entire home/apt,Eixample,4.5,10,5.0,354.0,41.388609,2.170089
poco visitado,Entire home/apt,Sant Martí,4.5,6,3.0,348.0,41.405137,2.213369
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,481.0,41.404343,2.215621
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,8,4.0,384.0,41.42373900000001,2.095498
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,5,3.0,324.0,41.365629,2.133075
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,7,3.0,361.0,41.373263,2.134902
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,10,4.0,384.0,41.394116,2.13762
poco visitado,Entire home/apt,Eixample,4.5,9,4.0,481.0,41.387255,2.165828
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,409.0,41.378761,2.156759
poco visitado,Entire home/apt,Eixample,4.5,16,6.0,361.0,41.389183,2.161941
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,3.0,365.0,41.378469,2.177614
muy visitado,Entire home/apt,Eixample,5.0,6,3.0,480.0,41.402622,2.173658
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,3.0,389.0,41.378561,2.178201
poco visitado,Entire home/apt,Eixample,4.5,10,5.0,420.0,41.387422,2.170021
poco visitado,Entire home/apt,Sant Martí,5.0,10,5.0,431.0,41.39089600000001,2.1933740000000004
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,457.0,41.386038,2.165247
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,433.0,41.39015,2.195049
moderado,Entire home/apt,Eixample,5.0,8,4.0,361.0,41.39692700000001,2.178469
poco visitado,Entire home/apt,Sant Martí,4.5,6,3.0,469.0,41.40313,2.2128400000000004
moderado,Entire home/apt,Eixample,5.0,6,2.0,343.0,41.388455,2.166002
poco visitado,Entire home/apt,Ciutat Vella,5.0,10,5.0,489.0,41.384612,2.16475
muy visitado,Entire home/apt,Eixample,5.0,8,4.0,331.0,41.39456,2.17372
poco visitado,Entire home/apt,Sant Martí,4.5,6,3.0,469.0,41.402897,2.212238
poco visitado,Entire home/apt,Eixample,5.0,10,5.0,413.0,41.395297,2.174266
poco visitado,Entire home/apt,Eixample,4.5,9,5.0,481.0,41.386988,2.165268
poco visitado,Entire home/apt,Eixample,5.0,10,5.0,422.0,41.401051,2.181457
poco visitado,Entire home/apt,Eixample,4.5,10,4.0,515.0,41.390714,2.166943
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,2.0,348.0,41.382493,2.166806
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,361.0,41.389284,2.158895
muy visitado,Entire home/apt,Eixample,5.0,8,3.0,348.0,41.382372,2.157686
poco visitado,Entire home/apt,Eixample,5.0,10,4.0,457.0,41.386154,2.1666990000000004
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,475.0,41.387516,2.166119
poco visitado,Entire home/apt,Eixample,5.0,8,3.0,409.0,41.385616,2.163707
poco visitado,Entire home/apt,Eixample,5.0,8,3.0,384.0,41.385692,2.163632
poco visitado,Entire home/apt,Eixample,5.0,11,5.0,420.0,41.38891,2.1673
poco visitado,Entire home/apt,Sant Martí,5.0,6,2.0,361.0,41.40518400000001,2.215077
poco visitado,Entire home/apt,Ciutat Vella,5.0,8,3.0,409.0,41.377332,2.177567
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,354.0,41.394775,2.165236
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,3.0,409.0,41.378805,2.179622
muy visitado,Entire home/apt,Sarrià-Sant Gervasi,5.0,12,6.0,361.0,41.395244,2.153564
poco visitado,Entire home/apt,Eixample,4.0,8,3.0,451.0,41.39318400000001,2.1686810000000003
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,348.0,41.379815,2.146219
poco visitado,Entire home/apt,Eixample,5.0,9,5.0,396.0,41.400057,2.173162
muy visitado,Entire home/apt,Eixample,5.0,16,6.0,390.0,41.39818,2.163032
poco visitado,Entire home/apt,Eixample,4.5,8,3.0,420.0,41.387022,2.167145
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,337.0,41.390129,2.1698150000000003
muy visitado,Entire home/apt,Eixample,5.0,12,6.0,397.0,41.394538,2.16014
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.0,8,4.0,216.0,41.420988,2.099446
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,8,3.0,240.0,41.377755,2.1318
poco visitado,Entire home/apt,Les Corts,4.5,8,4.0,265.0,41.378751,2.124834
moderado,Entire home/apt,Sants-Montjuïc,4.5,8,3.0,240.0,41.377438,2.137645
poco visitado,Entire home/apt,Sants-Montjuïc,3.5,13,4.0,294.0,41.37541,2.143097
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,6,4.0,249.0,41.376527,2.134455
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,8,4.0,301.0,41.375277,2.1407380000000003
poco visitado,Entire home/apt,Sants-Montjuïc,3.0,8,4.0,301.0,41.375297,2.141342
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,215.0,41.395009,2.171375
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,8,4.0,301.0,41.375376,2.141099
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,4,2.0,222.0,41.372487,2.140011
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,8,4.0,301.0,41.37639,2.1399790000000003
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.0,6,4.0,240.0,41.415845,2.111235
poco visitado,Entire home/apt,Les Corts,4.5,5,4.0,226.0,41.38538,2.128214
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,6,4.0,216.0,41.395618,2.1411580000000003
poco visitado,Entire home/apt,Les Corts,4.5,14,5.0,228.0,41.384559,2.139782
moderado,Entire home/apt,Ciutat Vella,4.5,4,2.0,276.0,41.380306,2.174472
poco visitado,Entire home/apt,Gràcia,4.0,7,4.0,216.0,41.412668,2.140372
poco visitado,Entire home/apt,Les Corts,4.5,3,2.0,240.0,41.385763,2.135895
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,3,0.0,216.0,41.374934,2.140813
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,239.0,41.381048,2.137926
poco visitado,Entire home/apt,Les Corts,5.0,4,3.0,276.0,41.381943,2.130574
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,6,3.0,259.0,41.392402,2.123142
poco visitado,Entire home/apt,Les Corts,5.0,5,3.0,269.0,41.387001,2.135867
poco visitado,Entire home/apt,Les Corts,4.5,5,3.0,268.0,41.385459,2.138521
poco visitado,Entire home/apt,Eixample,5.0,7,3.0,216.0,41.375871,2.164726
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,10,3.0,240.0,41.372971,2.160084
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,10,4.0,216.0,41.371506,2.149429
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,3,2.0,216.0,41.370887,2.146764
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,10,3.0,210.0,41.372079,2.160707
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,5,3.0,228.0,41.372297,2.164339
poco visitado,Entire home/apt,Sants-Montjuïc,3.0,10,4.0,305.0,41.373966,2.155318
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,10,3.0,256.0,41.375802,2.143861
poco visitado,Entire home/apt,Eixample,4.0,10,5.0,240.0,41.381819,2.159427
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,240.0,41.376278000000006,2.15506
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,216.0,41.375545,2.147563
moderado,Entire home/apt,Sants-Montjuïc,5.0,3,2.0,216.0,41.374319,2.1564490000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,2.0,216.0,41.373422,2.160607
poco visitado,Entire home/apt,Ciutat Vella,4.0,10,4.0,307.0,41.380201,2.172199
poco visitado,Entire home/apt,Eixample,5.0,3,2.0,216.0,41.375706,2.158129
moderado,Entire home/apt,Eixample,4.5,6,3.0,240.0,41.378205,2.159057
poco visitado,Entire home/apt,Les Corts,4.5,9,4.0,259.0,41.391975,2.142823
poco visitado,Entire home/apt,Eixample,5.0,7,3.0,235.0,41.382887,2.159868
poco visitado,Entire home/apt,Eixample,4.0,10,4.0,209.0,41.382929,2.154989
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,5.0,7,4.0,229.0,41.394993,2.147403
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,5.0,6,3.0,240.0,41.395127,2.146245
poco visitado,Entire home/apt,Eixample,4.5,7,4.0,216.0,41.381392,2.153217
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,10,2.0,276.0,41.372653,2.164772
poco visitado,Entire home/apt,Eixample,4.5,9,5.0,267.0,41.375815,2.155199
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,6,3.0,240.0,41.372144,2.147646
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,8,4.0,239.0,41.37433400000001,2.171291
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,216.0,41.373273,2.162172
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,3.0,228.0,41.371963,2.163855
poco visitado,Entire home/apt,Ciutat Vella,5.0,7,3.0,307.0,41.37843,2.167909
poco visitado,Entire home/apt,Eixample,5.0,9,4.0,265.0,41.375177,2.16611
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,4.0,240.0,41.38115300000001,2.177818
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,0.0,210.0,41.383239,2.182627
poco visitado,Entire home/apt,Ciutat Vella,4.5,11,3.0,301.0,41.380576,2.176516
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,209.0,41.391566,2.167595
poco visitado,Entire home/apt,Ciutat Vella,4.5,12,4.0,239.0,41.381247,2.179135
moderado,Entire home/apt,Ciutat Vella,4.5,6,3.0,222.0,41.375751,2.174142
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,10,3.0,217.0,41.372672,2.16454
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,216.0,41.388954,2.170013
poco visitado,Entire home/apt,Eixample,4.0,10,5.0,303.0,41.383211,2.156943
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,3.0,235.0,41.371694,2.163046
poco visitado,Entire home/apt,Ciutat Vella,4.5,8,4.0,235.0,41.376309,2.174125
poco visitado,Entire home/apt,Sants-Montjuïc,3.5,7,3.0,216.0,41.373896,2.167775
moderado,Entire home/apt,Eixample,4.5,12,5.0,276.0,41.383981,2.161022
poco visitado,Entire home/apt,Eixample,4.5,12,6.0,276.0,41.383662,2.16055
poco visitado,Entire home/apt,Eixample,5.0,9,4.0,259.0,41.37830200000001,2.155179
poco visitado,Entire home/apt,Eixample,5.0,10,5.0,252.0,41.376201,2.160119
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,2.0,216.0,41.372117,2.149367
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,2.0,229.0,41.373401,2.168979
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,10,4.0,251.0,41.37339,2.162965
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,8,4.0,216.0,41.373786,2.165039
moderado,Entire home/apt,Eixample,5.0,6,3.0,301.0,41.392517,2.1739
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,8,4.0,301.0,41.374244,2.170444
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,7,3.0,216.0,41.37428,2.168701
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,7,3.0,216.0,41.373443,2.169125
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,216.0,41.374383,2.169028
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,9,5.0,301.0,41.374565,2.168893
poco visitado,Entire home/apt,Eixample,4.0,10,3.0,301.0,41.392618,2.177645
poco visitado,Entire home/apt,Horta-Guinardó,4.0,4,3.0,60.0,41.419407,2.15486
